Date,PM2.5,PM10,NOx,NH3,CO,Benzene,AQI
28-01-2020,58.52,106,53.2,20.45287405,0.35,0.01,87
29-01-2020,45.36,59.48,42.75,9.75,0.15,0.01,101
30-01-2020,46.67,62.62,33.56,20.45287405,0.28,0.01,81
31-01-2020,43.84,56.9,21.42,2.29,0.42,0.01,78
01-02-2020,36.23,46.99,14.59,3.45,0.33,0.01,74
02-02-2020,33.16,38.77,10.01,3.34,0.28,0,70
03-02-2020,37.73,50.33,43.85,2.77,0.38,0,72
04-02-2020,37.27,50.48,63.67,20.45287405,0.49,0,72
05-02-2020,43.04,70.79,85.26,20.45287405,0.32,0,97
06-02-2020,42.24,56.3,66.74,18.73,0.27,0.01,103
07-02-2020,38.17,50.14,56.31,20.81,0.2,0.01,78
08-02-2020,35.23,45.7,46.9,20.45287405,0.17,0,82
09-02-2020,27.46,34.34,39.14,20.45287405,0.09,0,67
10-02-2020,36,45.45,30.97,20.45287405,0.19,0,64
11-02-2020,32.89,48.87,21.1,1.59,0.39,0,69
12-02-2020,35.96,50,22.1,0.71,0.6,0,65
13-02-2020,46.63,58.56,32.74,20.45287405,0.61,0,84
14-02-2020,45.39,58.1,42.17,20.45287405,0.78,0.01,94
15-02-2020,55.39,66.71,43.26,20.45287405,0.8,0.01,120
16-02-2020,44.6,50,35.83,20.45287405,0.68,0,119
17-02-2020,35.46,47.76,29.43,20.45287405,0.68,0,101
18-02-2020,40.44,53.49,28.04,20.45287405,0.72,0,100
19-02-2020,49.23,64.04,30.25,20.45287405,0.71,0,99
20-02-2020,47.22,54.3,17.98,0.25,0.55,0,85
22-02-2020,33.9,41.24,29.19,20.45287405,0.88,0,61
23-02-2020,41.89,44.26,31.57,20.45287405,0.92,0,74
24-02-2020,49.67,63.92,31.23,20.45287405,0.96,0,81
25-02-2020,43.19,80.52,37.76,20.45287405,1.02,0.01,91
26-02-2020,40.65,57.11,29.51,20.45287405,0.95,0.01,86
27-02-2020,39.84,54.32,31.37,20.45287405,0.83,0,83
28-02-2020,35.97,50,22.5,20.45287405,0.78,0,80
29-02-2020,42.85,52.95,31.24,20.45287405,0.93,0,80
01-03-2020,34.54,43.1,32.49,20.45287405,0.8,0,79
02-03-2020,37.11,50.99,38.67,20.45287405,0.83,0,84
03-03-2020,45.57,56.23,37.85,20.45287405,0.81,0,111
04-03-2020,44.77,56.86,41.51,20.45287405,0.75,0,90
05-03-2020,45.66,56.92,39.43,20.45287405,0.72,0,77
07-03-2020,42.56,55.96,43.59,20.45287405,0.55,0,66
08-03-2020,30.07,38.68,41.7,20.45287405,0.54,0,75
09-03-2020,31.77,47.87,37.77,20.45287405,0.66,0,69
10-03-2020,28.76,46.77,37.01,20.45287405,0.75,0.01,70
11-03-2020,32.77,61.23,40.48,20.45287405,0.76,0,77
12-03-2020,36.04,60.17,41.05,20.45287405,0.8,0,79
13-03-2020,36.07,61.08,39.78,9.19,0.78,0,72
14-03-2020,32.11,54.18,57.55,20.45287405,0.69,0,74
15-03-2020,37.96,52.08,53.91,20.45287405,0.65,0,86
16-03-2020,35.78,72.29,48.32,9.38,0.73,0,79
17-03-2020,29.92,46.25,37.92,3.27,0.57,0,68
18-03-2020,29.96,44.05,45.8,20.45287405,0.73,0,66
19-03-2020,40.64,49.77,73.47,20.45287405,0.88,0,98
20-03-2020,44.99,60.23,62.8,20.45287405,0.8,0,81
